customer_id,signup_date,acquisition_channel,country,age_band,gender
CUST03112,2024-06-21,Email/Referral,UAE,25-34,Female
CUST03113,2025-02-15,Influencer,UAE,55+,Female
CUST03114,2024-03-27,Influencer,Saudi Arabia,25-34,Female
CUST03115,2024-06-01,Meta Ads,Kuwait,25-34,Female
CUST03116,2025-05-26,Meta Ads,UAE,25-34,Female
CUST03117,2025-03-02,Organic/SEO,UK,18-24,Female
CUST03118,2024-02-09,Influencer,India,18-24,Female
CUST03119,2024-06-24,Email/Referral,Kuwait,35-44,Female
CUST03120,2024-06-08,Influencer,Saudi Arabia,35-44,Female
CUST03121,2024-07-06,Influencer,Saudi Arabia,55+,Female
CUST03122,2024-06-23,Email/Referral,UAE,25-34,Female
CUST03123,2024-03-10,Meta Ads,India,18-24,Male
CUST03124,2024-11-01,Email/Referral,Kuwait,25-34,Female
CUST03125,2025-02-27,Organic/SEO,UAE,25-34,Female
CUST03126,2024-12-16,Google Ads,UAE,25-34,Male
CUST03127,2025-01-19,Google Ads,Kuwait,25-34,Female
CUST03128,2024-03-21,Organic/SEO,Saudi Arabia,25-34,Female
CUST03129,2025-07-01,Meta Ads,Saudi Arabia,35-44,Female
CUST03130,2025-05-02,Meta Ads,UAE,18-24,Male
CUST03131,2025-04-12,Influencer,India,45-54,Female
CUST03132,2025-04-23,Organic/SEO,Saudi Arabia,35-44,Female
CUST03133,2025-06-22,Meta Ads,UAE,35-44,Female
CUST03134,2024-11-25,Organic/SEO,USA,35-44,Female
CUST03135,2024-06-01,Meta Ads,India,18-24,Female
CUST03136,2024-12-20,Google Ads,UAE,25-34,Female
CUST03137,2025-03-05,Google Ads,UK,25-34,Female
CUST03138,2025-03-02,Influencer,UAE,25-34,Male
CUST03139,2024-11-18,Meta Ads,Saudi Arabia,25-34,Male
CUST03140,2024-03-13,Meta Ads,Kuwait,25-34,Male
CUST03141,2024-09-09,Influencer,UK,45-54,Female
CUST03142,2025-06-16,Organic/SEO,UAE,18-24,Male
CUST03143,2024-12-08,Meta Ads,USA,25-34,Male
CUST03144,2024-11-23,Meta Ads,UAE,25-34,Male
CUST03145,2024-07-04,Google Ads,Kuwait,35-44,Male
CUST03146,2024-09-08,Google Ads,UK,25-34,Female
CUST03147,2025-06-05,Influencer,Kuwait,18-24,Female
CUST03148,2025-01-15,Google Ads,India,18-24,Female
CUST03149,2025-04-01,Google Ads,Qatar,35-44,Male
CUST03150,2024-10-30,Email/Referral,UK,18-24,Female
CUST03151,2024-12-25,Organic/SEO,UAE,25-34,Female
CUST03152,2024-06-24,Meta Ads,UAE,35-44,Male
CUST03153,2025-02-10,Email/Referral,India,18-24,Male
CUST03154,2024-10-14,Email/Referral,Kuwait,25-34,Male
CUST03155,2024-10-23,Email/Referral,Kuwait,18-24,Female
CUST03156,2025-01-02,Meta Ads,Saudi Arabia,18-24,Other
CUST03157,2025-06-24,Organic/SEO,UK,55+,Female
CUST03158,2024-03-10,Organic/SEO,Kuwait,18-24,Female
CUST03159,2025-04-24,Organic/SEO,UAE,45-54,Female
CUST03160,2024-07-19,Meta Ads,USA,18-24,Female
CUST03161,2024-10-24,Google Ads,Kuwait,25-34,Male
CUST03162,2024-02-14,Meta Ads,UAE,25-34,Female
CUST03163,2024-07-24,Google Ads,UAE,35-44,Female
CUST03164,2024-11-13,Google Ads,UAE,25-34,Female
CUST03165,2024-03-06,Email/Referral,India,35-44,Female
CUST03166,2024-11-10,Google Ads,Kuwait,25-34,Female
CUST03167,2025-06-19,Influencer,UK,25-34,Male
CUST03168,2024-04-05,Email/Referral,USA,25-34,Female
CUST03169,2025-03-18,Email/Referral,UK,25-34,Female
CUST03170,2024-10-03,Meta Ads,Kuwait,45-54,Female
CUST03171,2025-01-07,Influencer,Saudi Arabia,25-34,Female
CUST03172,2024-06-29,Organic/SEO,USA,18-24,Female
CUST03173,2024-05-08,Google Ads,UAE,35-44,Female
CUST03174,2024-05-08,Email/Referral,UAE,18-24,Male
CUST03175,2024-03-14,Email/Referral,India,18-24,Female
CUST03176,2024-05-24,Email/Referral,Saudi Arabia,45-54,Male
CUST03177,2025-01-13,Meta Ads,UAE,35-44,Female
CUST03178,2025-05-28,Organic/SEO,UAE,18-24,Male
CUST03179,2025-04-17,Meta Ads,USA,25-34,Female
CUST03180,2025-01-28,Meta Ads,Saudi Arabia,25-34,Female
CUST03181,2024-04-08,Meta Ads,Qatar,35-44,Female
CUST03182,2024-07-17,Meta Ads,UK,45-54,Female
CUST03183,2024-07-29,Meta Ads,UAE,18-24,Female
CUST03184,2024-06-25,Meta Ads,India,55+,Female
CUST03185,2024-11-17,Organic/SEO,UAE,18-24,Female
CUST03186,2024-11-22,Email/Referral,UAE,35-44,Female
CUST03187,2024-09-01,Influencer,India,25-34,Female
CUST03188,2024-08-29,Organic/SEO,UK,25-34,Female
CUST03189,2025-04-26,Email/Referral,UAE,35-44,Female
CUST03190,2025-04-02,Meta Ads,Saudi Arabia,35-44,Female
CUST03191,2024-07-28,Organic/SEO,UAE,35-44,Female
CUST03192,2025-06-13,Meta Ads,UK,18-24,Female
CUST03193,2025-07-02,Email/Referral,Saudi Arabia,35-44,Female
CUST03194,2024-08-10,Meta Ads,UAE,45-54,Female
CUST03195,2024-08-30,Organic/SEO,Saudi Arabia,25-34,Female
CUST03196,2024-11-14,Meta Ads,Qatar,18-24,Female
CUST03197,2025-06-26,Meta Ads,Saudi Arabia,25-34,Female
CUST03198,2025-05-25,Email/Referral,USA,55+,Female
CUST03199,2024-04-03,Email/Referral,Saudi Arabia,18-24,Female
CUST03200,2024-09-22,Google Ads,UAE,18-24,Female
CUST03201,2024-11-27,Email/Referral,India,25-34,Female
CUST03202,2024-11-13,Organic/SEO,UK,18-24,Female
CUST03203,2024-05-29,Meta Ads,UAE,25-34,Female
CUST03204,2025-05-14,Meta Ads,UAE,25-34,Female
CUST03205,2025-01-22,Email/Referral,India,25-34,Female
CUST03206,2025-05-02,Organic/SEO,Saudi Arabia,45-54,Female
CUST03207,2025-05-14,Email/Referral,UAE,55+,Female
CUST03208,2025-03-08,Meta Ads,Saudi Arabia,25-34,Female
CUST03209,2024-10-21,Email/Referral,USA,25-34,Female
CUST03210,2024-12-18,Meta Ads,UAE,35-44,Female
CUST03211,2024-05-08,Google Ads,UAE,18-24,Female
CUST03212,2025-01-20,Organic/SEO,USA,45-54,Female
CUST03213,2024-05-20,Email/Referral,UAE,25-34,Female
CUST03214,2025-02-03,Meta Ads,Saudi Arabia,25-34,Male
CUST03215,2024-06-15,Meta Ads,Kuwait,55+,Male
CUST03216,2024-04-12,Influencer,India,25-34,Female
CUST03217,2024-05-11,Meta Ads,Saudi Arabia,35-44,Male
CUST03218,2024-02-02,Meta Ads,India,25-34,Male
CUST03219,2025-02-18,Google Ads,Saudi Arabia,18-24,Female
CUST03220,2025-02-26,Meta Ads,UK,35-44,Female
CUST03221,2024-11-17,Google Ads,India,45-54,Male
CUST03222,2024-05-09,Meta Ads,Saudi Arabia,35-44,Male
CUST03223,2024-03-22,Meta Ads,UAE,45-54,Female
CUST03224,2024-02-12,Meta Ads,India,25-34,Male
CUST03225,2024-05-11,Google Ads,UAE,25-34,Female
CUST03226,2025-06-02,Email/Referral,India,25-34,Male
CUST03227,2024-06-21,Influencer,Qatar,35-44,Female
CUST03228,2024-08-30,Organic/SEO,UK,18-24,Male
CUST03229,2024-04-05,Meta Ads,USA,25-34,Male
CUST03230,2024-06-12,Meta Ads,UAE,18-24,Female
CUST03231,2024-11-18,Influencer,UK,18-24,Female
CUST03232,2024-12-17,Email/Referral,UAE,35-44,Female
CUST03233,2024-06-22,Influencer,UK,18-24,Female
CUST03234,2024-03-07,Meta Ads,UK,25-34,Female
CUST03235,2024-09-21,Meta Ads,Qatar,18-24,Male
CUST03236,2024-06-17,Influencer,Saudi Arabia,25-34,Female
CUST03237,2024-06-10,Influencer,India,35-44,Female
CUST03238,2025-07-06,Meta Ads,USA,18-24,Female
CUST03239,2024-12-20,Influencer,India,45-54,Female
CUST03240,2024-11-28,Organic/SEO,UAE,18-24,Female
CUST03241,2024-10-06,Meta Ads,India,45-54,Female
CUST03242,2024-10-15,Organic/SEO,Qatar,25-34,Female
CUST03243,2024-11-24,Organic/SEO,Saudi Arabia,25-34,Female
CUST03244,2025-02-05,Influencer,Saudi Arabia,18-24,Male
CUST03245,2025-02-08,Organic/SEO,Saudi Arabia,18-24,Male
CUST03246,2024-05-15,Meta Ads,UAE,35-44,Female
CUST03247,2024-11-12,Meta Ads,USA,25-34,Female
CUST03248,2024-10-04,Meta Ads,UAE,18-24,Male
CUST03249,2025-05-22,Google Ads,Saudi Arabia,35-44,Female
CUST03250,2024-12-26,Meta Ads,UK,25-34,Female
CUST03251,2024-11-21,Influencer,India,18-24,Female
CUST03252,2024-04-11,Meta Ads,India,18-24,Female
CUST03253,2024-12-16,Influencer,Saudi Arabia,45-54,Female
CUST03254,2024-04-12,Meta Ads,India,45-54,Female
CUST03255,2024-08-18,Meta Ads,India,25-34,Female
CUST03256,2024-04-28,Meta Ads,India,25-34,Female
CUST03257,2025-02-02,Meta Ads,UAE,25-34,Female
CUST03258,2024-06-04,Influencer,UK,25-34,Female
CUST03259,2024-09-22,Meta Ads,UAE,35-44,Female
CUST03260,2025-06-05,Email/Referral,UAE,25-34,Female
CUST03261,2024-06-03,Organic/SEO,UK,45-54,Male
CUST03262,2024-11-15,Google Ads,UAE,35-44,Female
CUST03263,2024-10-09,Email/Referral,UAE,25-34,Female
CUST03264,2024-02-12,Meta Ads,UAE,25-34,Female
CUST03265,2025-04-04,Organic/SEO,UK,25-34,Female
CUST03266,2024-03-14,Organic/SEO,Kuwait,25-34,Female
CUST03267,2024-11-05,Organic/SEO,UK,45-54,Female
CUST03268,2024-11-29,Meta Ads,UAE,18-24,Female
CUST03269,2024-12-25,Meta Ads,UAE,18-24,Female
CUST03270,2025-01-31,Organic/SEO,Qatar,18-24,Female
CUST03271,2024-06-26,Influencer,Qatar,35-44,Female
CUST03272,2024-02-07,Meta Ads,UK,25-34,Female
CUST03273,2025-02-21,Meta Ads,UAE,25-34,Male
CUST03274,2024-11-22,Email/Referral,Kuwait,18-24,Female
CUST03275,2025-05-01,Email/Referral,USA,45-54,Male
CUST03276,2025-04-22,Meta Ads,UAE,35-44,Female
CUST03277,2025-05-05,Email/Referral,UK,25-34,Female
CUST03278,2024-11-08,Influencer,UAE,35-44,Female
CUST03279,2024-08-15,Google Ads,Saudi Arabia,18-24,Female
CUST03280,2025-04-03,Google Ads,UAE,18-24,Male
CUST03281,2024-10-28,Influencer,Qatar,45-54,Female
CUST03282,2024-05-22,Organic/SEO,UAE,25-34,Female
CUST03283,2025-05-12,Email/Referral,UAE,35-44,Male
CUST03284,2025-05-29,Email/Referral,UAE,25-34,Male
CUST03285,2024-11-03,Influencer,UK,35-44,Female
CUST03286,2024-03-18,Organic/SEO,UAE,18-24,Female
CUST03287,2024-09-19,Organic/SEO,India,25-34,Male
CUST03288,2025-04-11,Organic/SEO,India,25-34,Female
CUST03289,2025-06-08,Google Ads,India,25-34,Other
CUST03290,2024-06-03,Organic/SEO,UAE,35-44,Male
CUST03291,2024-03-12,Influencer,Saudi Arabia,55+,Female
CUST03292,2025-05-26,Meta Ads,UAE,45-54,Female
CUST03293,2024-09-20,Google Ads,India,35-44,Male
CUST03294,2024-11-24,Meta Ads,Kuwait,55+,Female
CUST03295,2025-07-11,Meta Ads,India,35-44,Male
CUST03296,2024-03-12,Influencer,Qatar,35-44,Male
CUST03297,2025-01-02,Google Ads,USA,45-54,Other
CUST03298,2024-03-17,Google Ads,India,25-34,Female
CUST03299,2024-09-12,Influencer,Kuwait,35-44,Female
CUST03300,2025-04-11,Organic/SEO,Saudi Arabia,25-34,Male
CUST03301,2024-10-17,Google Ads,Kuwait,25-34,Male
CUST03302,2025-07-29,Meta Ads,Saudi Arabia,25-34,Female
CUST03303,2024-11-29,Meta Ads,India,25-34,Male
CUST03304,2024-08-06,Email/Referral,UAE,18-24,Male
CUST03305,2024-06-11,Google Ads,UAE,18-24,Female
CUST03306,2024-08-27,Email/Referral,UAE,25-34,Male
CUST03307,2024-09-10,Google Ads,UAE,35-44,Female
CUST03308,2024-03-13,Meta Ads,UAE,18-24,Female
CUST03309,2024-09-08,Meta Ads,UAE,55+,Female
CUST03310,2024-11-03,Google Ads,Saudi Arabia,35-44,Female
CUST03311,2025-02-21,Google Ads,UAE,25-34,Female
CUST03312,2025-01-08,Google Ads,India,18-24,Female
CUST03313,2025-02-12,Meta Ads,Saudi Arabia,18-24,Female
CUST03314,2024-02-06,Email/Referral,Saudi Arabia,25-34,Female
CUST03315,2024-06-09,Influencer,India,25-34,Male
CUST03316,2025-01-11,Google Ads,UAE,18-24,Female
CUST03317,2024-11-08,Email/Referral,Saudi Arabia,25-34,Female
CUST03318,2024-02-04,Organic/SEO,UK,45-54,Female
CUST03319,2025-04-11,Organic/SEO,UAE,55+,Female
CUST03320,2025-03-23,Meta Ads,USA,45-54,Female
CUST03321,2024-11-26,Google Ads,UAE,18-24,Male
CUST03322,2024-03-12,Organic/SEO,Kuwait,25-34,Female
CUST03323,2025-03-19,Google Ads,UK,25-34,Male
CUST03324,2024-12-08,Influencer,UAE,35-44,Female
CUST03325,2025-03-29,Google Ads,Kuwait,25-34,Female
CUST03326,2025-03-10,Meta Ads,Saudi Arabia,18-24,Female
CUST03327,2025-04-10,Organic/SEO,UAE,25-34,Female
CUST03328,2024-11-17,Organic/SEO,USA,45-54,Female
CUST03329,2024-04-26,Meta Ads,UAE,25-34,Female
CUST03330,2025-01-18,Organic/SEO,UAE,25-34,Female
CUST03331,2024-12-22,Email/Referral,UAE,18-24,Female
CUST03332,2025-03-04,Email/Referral,India,25-34,Female
CUST03333,2024-05-14,Influencer,UAE,25-34,Female
CUST03334,2024-05-29,Influencer,UAE,25-34,Female
CUST03335,2025-06-02,Influencer,Saudi Arabia,18-24,Female
CUST03336,2025-03-09,Email/Referral,Saudi Arabia,25-34,Male
CUST03337,2025-06-11,Email/Referral,Kuwait,18-24,Female
CUST03338,2025-03-14,Influencer,UK,25-34,Other
CUST03339,2024-12-13,Google Ads,UAE,18-24,Male
CUST03340,2025-01-06,Meta Ads,Saudi Arabia,25-34,Female
CUST03341,2025-06-02,Meta Ads,UAE,35-44,Female
CUST03342,2024-12-06,Meta Ads,USA,18-24,Female
CUST03343,2024-12-26,Influencer,UAE,45-54,Female
CUST03344,2024-05-06,Email/Referral,USA,35-44,Female
CUST03345,2024-11-05,Google Ads,Saudi Arabia,18-24,Female
CUST03346,2025-02-17,Influencer,India,35-44,Female
CUST03347,2024-07-06,Meta Ads,India,45-54,Female
CUST03348,2024-06-02,Google Ads,Qatar,25-34,Female
CUST03349,2024-08-01,Organic/SEO,USA,25-34,Female
CUST03350,2024-06-21,Meta Ads,UAE,25-34,Male
CUST03351,2024-06-08,Organic/SEO,UAE,35-44,Male
CUST03352,2024-10-12,Google Ads,India,45-54,Female
CUST03353,2025-06-10,Meta Ads,India,35-44,Male
CUST03354,2024-11-14,Influencer,UK,18-24,Female
CUST03355,2024-05-25,Meta Ads,USA,25-34,Female
CUST03356,2024-03-18,Meta Ads,UAE,45-54,Female
CUST03357,2025-02-04,Influencer,Saudi Arabia,25-34,Female
CUST03358,2024-09-16,Organic/SEO,Kuwait,25-34,Female
CUST03359,2025-04-22,Meta Ads,Saudi Arabia,45-54,Female
CUST03360,2025-01-10,Google Ads,Kuwait,35-44,Female
CUST03361,2025-04-06,Email/Referral,India,35-44,Female
CUST03362,2024-07-06,Google Ads,UAE,25-34,Female
CUST03363,2025-02-02,Google Ads,India,25-34,Female
CUST03364,2024-07-01,Meta Ads,UAE,25-34,Female
CUST03365,2025-06-25,Email/Referral,Kuwait,25-34,Female
CUST03366,2024-12-28,Meta Ads,USA,25-34,Female
CUST03367,2024-08-08,Meta Ads,Saudi Arabia,35-44,Female
CUST03368,2024-07-05,Email/Referral,UAE,35-44,Female
CUST03369,2024-05-27,Influencer,Saudi Arabia,25-34,Female
CUST03370,2025-02-03,Organic/SEO,India,18-24,Female
CUST03371,2024-06-10,Email/Referral,India,25-34,Male
CUST03372,2024-12-12,Organic/SEO,UAE,35-44,Female
CUST03373,2024-07-02,Meta Ads,Saudi Arabia,25-34,Female
CUST03374,2025-01-12,Google Ads,UAE,35-44,Female
CUST03375,2025-04-18,Email/Referral,USA,55+,Female
CUST03376,2025-03-26,Meta Ads,Kuwait,45-54,Female
CUST03377,2025-03-16,Email/Referral,India,25-34,Female
CUST03378,2024-05-25,Meta Ads,UAE,25-34,Other
CUST03379,2024-03-25,Influencer,Saudi Arabia,25-34,Female
CUST03380,2025-02-06,Meta Ads,Saudi Arabia,35-44,Female
CUST03381,2024-09-08,Organic/SEO,UAE,25-34,Female
CUST03382,2024-10-17,Organic/SEO,Kuwait,35-44,Female
CUST03383,2024-02-19,Email/Referral,India,18-24,Female
CUST03384,2024-06-29,Influencer,UAE,25-34,Female
CUST03385,2024-02-21,Influencer,India,25-34,Female
CUST03386,2025-05-27,Organic/SEO,UAE,25-34,Female
CUST03387,2024-06-22,Meta Ads,USA,35-44,Female
CUST03388,2024-11-28,Influencer,Qatar,18-24,Female
CUST03389,2024-02-24,Email/Referral,UAE,25-34,Female
CUST03390,2025-01-15,Organic/SEO,UAE,25-34,Female
CUST03391,2024-08-07,Meta Ads,UAE,18-24,Female
CUST03392,2025-06-06,Meta Ads,India,35-44,Female
CUST03393,2025-06-01,Meta Ads,UAE,18-24,Female
CUST03394,2024-08-09,Google Ads,UK,25-34,Female
CUST03395,2025-06-07,Google Ads,India,25-34,Male
CUST03396,2025-07-28,Google Ads,USA,25-34,Female
CUST03397,2025-04-24,Google Ads,India,45-54,Female
CUST03398,2025-05-06,Google Ads,UK,35-44,Female
CUST03399,2024-06-24,Google Ads,USA,25-34,Female
CUST03400,2024-12-05,Google Ads,UAE,25-34,Female
CUST03401,2024-03-12,Influencer,Saudi Arabia,18-24,Male
CUST03402,2024-03-29,Meta Ads,UK,25-34,Male
CUST03403,2025-07-30,Google Ads,Saudi Arabia,25-34,Female
CUST03404,2024-08-10,Organic/SEO,Kuwait,18-24,Female
CUST03405,2025-03-08,Meta Ads,Saudi Arabia,55+,Female
CUST03406,2025-04-13,Meta Ads,USA,35-44,Female
CUST03407,2025-05-14,Organic/SEO,USA,55+,Female
CUST03408,2025-07-29,Organic/SEO,UAE,45-54,Female
CUST03409,2024-06-21,Influencer,UAE,18-24,Male
CUST03410,2024-02-25,Google Ads,UAE,45-54,Female
CUST03411,2024-10-04,Email/Referral,UAE,25-34,Female
CUST03412,2024-04-20,Meta Ads,UAE,18-24,Female
CUST03413,2024-02-14,Organic/SEO,Qatar,45-54,Female
CUST03414,2024-09-03,Google Ads,Kuwait,45-54,Female
CUST03415,2025-03-30,Organic/SEO,UAE,35-44,Female
CUST03416,2024-12-01,Meta Ads,USA,18-24,Female
CUST03417,2024-07-31,Google Ads,UK,35-44,Female
CUST03418,2025-01-06,Email/Referral,UAE,18-24,Male
CUST03419,2024-06-16,Organic/SEO,India,18-24,Female
CUST03420,2024-02-09,Meta Ads,UAE,18-24,Female
CUST03421,2025-03-18,Meta Ads,USA,45-54,Female
CUST03422,2024-12-23,Meta Ads,UAE,18-24,Female
CUST03423,2025-03-17,Meta Ads,India,35-44,Female
CUST03424,2024-02-24,Google Ads,UAE,25-34,Male
CUST03425,2025-05-01,Influencer,Saudi Arabia,25-34,Female
CUST03426,2024-12-21,Google Ads,Qatar,45-54,Female
CUST03427,2024-11-30,Influencer,UK,35-44,Female
CUST03428,2024-12-23,Google Ads,Saudi Arabia,25-34,Female
CUST03429,2025-05-18,Organic/SEO,UAE,35-44,Female
CUST03430,2024-12-09,Meta Ads,India,25-34,Female
CUST03431,2024-12-07,Google Ads,Saudi Arabia,18-24,Female
CUST03432,2025-07-25,Google Ads,India,18-24,Male
CUST03433,2025-03-13,Organic/SEO,UK,35-44,Female
CUST03434,2024-10-23,Meta Ads,UAE,25-34,Female
CUST03435,2025-02-11,Google Ads,Saudi Arabia,25-34,Male
CUST03436,2024-09-20,Google Ads,Saudi Arabia,18-24,Male
CUST03437,2024-06-15,Email/Referral,Kuwait,25-34,Female
CUST03438,2024-12-13,Google Ads,Saudi Arabia,35-44,Female
CUST03439,2025-06-20,Influencer,Saudi Arabia,25-34,Female
CUST03440,2025-06-20,Email/Referral,USA,25-34,Female
CUST03441,2024-08-21,Meta Ads,Kuwait,18-24,Other
CUST03442,2024-11-20,Meta Ads,UK,25-34,Female
CUST03443,2024-06-07,Meta Ads,India,18-24,Female
CUST03444,2025-07-28,Organic/SEO,Saudi Arabia,35-44,Female
CUST03445,2025-07-19,Meta Ads,India,18-24,Female
CUST03446,2025-01-03,Google Ads,UK,18-24,Female
CUST03447,2025-04-11,Organic/SEO,India,18-24,Male
CUST03448,2025-02-16,Email/Referral,Saudi Arabia,35-44,Female
CUST03449,2024-12-11,Organic/SEO,UAE,18-24,Male
CUST03450,2024-03-04,Meta Ads,Saudi Arabia,25-34,Female
CUST03451,2024-10-30,Meta Ads,Qatar,18-24,Female
CUST03452,2025-01-21,Google Ads,USA,18-24,Female
CUST03453,2025-01-23,Meta Ads,Kuwait,18-24,Female
CUST03454,2024-09-10,Email/Referral,UAE,25-34,Female
CUST03455,2025-06-26,Google Ads,Qatar,45-54,Female
CUST03456,2024-05-12,Meta Ads,Saudi Arabia,45-54,Female
CUST03457,2024-11-13,Email/Referral,USA,55+,Female
CUST03458,2025-02-01,Influencer,Kuwait,35-44,Female
CUST03459,2025-02-05,Influencer,India,35-44,Male
CUST03460,2025-01-02,Influencer,UK,35-44,Female
CUST03461,2024-07-08,Meta Ads,USA,25-34,Female
CUST03462,2024-05-06,Email/Referral,Saudi Arabia,55+,Other
CUST03463,2024-12-27,Meta Ads,India,35-44,Female
CUST03464,2024-12-14,Organic/SEO,India,45-54,Female
CUST03465,2024-05-20,Email/Referral,Saudi Arabia,18-24,Female
CUST03466,2025-02-10,Google Ads,Saudi Arabia,35-44,Female
CUST03467,2024-10-30,Meta Ads,UAE,18-24,Female
CUST03468,2025-01-16,Email/Referral,UAE,25-34,Male
CUST03469,2025-05-01,Google Ads,USA,18-24,Female
CUST03470,2024-05-14,Meta Ads,Kuwait,18-24,Female
CUST03471,2024-02-12,Email/Referral,Saudi Arabia,55+,Female
CUST03472,2025-03-27,Google Ads,USA,25-34,Female
CUST03473,2024-12-17,Meta Ads,UAE,25-34,Female
CUST03474,2025-02-06,Meta Ads,UAE,35-44,Female
CUST03475,2025-05-02,Google Ads,Saudi Arabia,18-24,Male
CUST03476,2025-04-10,Organic/SEO,India,55+,Female
CUST03477,2025-07-07,Meta Ads,UAE,55+,Female
CUST03478,2024-11-22,Influencer,USA,25-34,Female
CUST03479,2024-11-09,Meta Ads,Kuwait,25-34,Female
CUST03480,2024-09-28,Influencer,Qatar,35-44,Male
CUST03481,2024-05-04,Meta Ads,UAE,25-34,Other
CUST03482,2024-12-03,Meta Ads,India,35-44,Female
CUST03483,2024-07-09,Organic/SEO,UAE,18-24,Female
CUST03484,2025-06-17,Meta Ads,India,35-44,Female
CUST03485,2024-12-07,Influencer,UK,18-24,Male
CUST03486,2024-12-11,Influencer,UK,35-44,Female
CUST03487,2024-08-30,Google Ads,UAE,35-44,Female
CUST03488,2024-03-03,Organic/SEO,UAE,55+,Female
CUST03489,2024-02-20,Meta Ads,UAE,18-24,Female
CUST03490,2024-10-11,Meta Ads,India,18-24,Female
CUST03491,2024-03-23,Google Ads,UAE,18-24,Female
CUST03492,2024-12-16,Influencer,India,35-44,Female
CUST03493,2025-05-28,Meta Ads,India,45-54,Female
CUST03494,2025-05-29,Influencer,Kuwait,25-34,Female
CUST03495,2025-01-09,Meta Ads,UAE,18-24,Female
CUST03496,2024-06-06,Meta Ads,USA,25-34,Female
CUST03497,2025-05-17,Google Ads,UK,25-34,Female
CUST03498,2025-05-31,Meta Ads,UAE,25-34,Male
CUST03499,2024-05-30,Google Ads,Saudi Arabia,45-54,Female
CUST03500,2025-03-02,Influencer,UAE,35-44,Male
CUST03501,2024-07-15,Google Ads,Saudi Arabia,55+,Female
CUST03502,2025-04-10,Email/Referral,UAE,35-44,Male
CUST03503,2025-07-29,Email/Referral,UK,25-34,Female
CUST03504,2024-02-19,Influencer,UK,35-44,Female
CUST03505,2025-06-05,Meta Ads,Saudi Arabia,35-44,Female
CUST03506,2024-12-22,Meta Ads,Saudi Arabia,35-44,Female
CUST03507,2025-07-14,Google Ads,India,45-54,Other
CUST03508,2024-11-03,Influencer,India,25-34,Male
CUST03509,2025-05-08,Organic/SEO,Saudi Arabia,35-44,Female
CUST03510,2024-03-10,Google Ads,UK,18-24,Female
CUST03511,2024-08-16,Google Ads,India,35-44,Female
CUST03512,2024-03-12,Email/Referral,Kuwait,45-54,Female
CUST03513,2025-07-15,Meta Ads,Saudi Arabia,35-44,Female
CUST03514,2025-04-19,Meta Ads,UK,18-24,Female
CUST03515,2025-05-11,Email/Referral,UAE,25-34,Female
CUST03516,2025-06-25,Meta Ads,Qatar,25-34,Female
CUST03517,2024-03-23,Google Ads,Qatar,35-44,Female
CUST03518,2024-09-18,Organic/SEO,India,25-34,Female
CUST03519,2024-03-15,Email/Referral,USA,35-44,Female
CUST03520,2024-06-06,Influencer,UAE,55+,Female
CUST03521,2024-06-15,Influencer,UAE,18-24,Female
CUST03522,2024-11-04,Email/Referral,India,25-34,Female
CUST03523,2024-07-04,Meta Ads,UK,18-24,Female
CUST03524,2024-04-02,Email/Referral,UAE,18-24,Female
CUST03525,2024-05-13,Meta Ads,UK,35-44,Female
CUST03526,2024-04-30,Email/Referral,UAE,18-24,Female
CUST03527,2025-07-14,Email/Referral,Saudi Arabia,25-34,Female
CUST03528,2025-03-15,Meta Ads,Qatar,45-54,Male
CUST03529,2025-07-11,Meta Ads,UAE,35-44,Male
CUST03530,2024-10-21,Email/Referral,Qatar,18-24,Female
CUST03531,2024-07-10,Meta Ads,UK,35-44,Female
CUST03532,2025-04-08,Meta Ads,UK,25-34,Female
CUST03533,2024-08-10,Organic/SEO,Saudi Arabia,25-34,Female
CUST03534,2024-07-23,Email/Referral,UK,45-54,Female
CUST03535,2024-06-16,Email/Referral,UK,55+,Female
CUST03536,2024-04-20,Meta Ads,India,35-44,Female
CUST03537,2024-06-28,Email/Referral,UK,25-34,Female
CUST03538,2024-08-30,Google Ads,UK,18-24,Female
CUST03539,2025-01-20,Organic/SEO,UAE,18-24,Female
CUST03540,2024-03-10,Organic/SEO,UK,18-24,Other
CUST03541,2024-06-06,Meta Ads,UK,45-54,Female
CUST03542,2025-04-14,Organic/SEO,Saudi Arabia,35-44,Female
CUST03543,2024-04-30,Meta Ads,Saudi Arabia,18-24,Female
CUST03544,2024-08-21,Email/Referral,Kuwait,35-44,Female
CUST03545,2025-05-18,Organic/SEO,Qatar,45-54,Female
CUST03546,2024-05-05,Organic/SEO,India,25-34,Female
CUST03547,2024-03-22,Meta Ads,Saudi Arabia,55+,Female
CUST03548,2024-11-08,Meta Ads,India,18-24,Male
CUST03549,2024-07-25,Meta Ads,Saudi Arabia,35-44,Female
